movie_title,username,rating,review_text
Kung Fu Panda 4,nguyễn văn hùng,5,Lồng tiếng miền nam quá khó nghe
Kung Fu Panda 4,Vũ Thái Dương,6,"Phim cũng được, motif cũ nhiều cái quá, phản diện thì được xây dựng trông chờ rất mạnh mẽ nhưng lại bị giải quyết quá nhanh gọn, cách con cáo làm thần long đại hiệp cũng chưa thuyết phục vì không có gì đặc sắc ngoài sử dụng lại chiêu của Poo. Điểm cộng là 2 bố của Poo rất dễ thương."
Kung Fu Panda 4,hongsakura,10,"Ê hay lắm á. Cười xĩu lun
Po dt xỉu luôn. Màu phim đẹp"
Kung Fu Panda 4,Kim hoa,5,Bình thường
Kung Fu Panda 4,Lê Hồ Bảo Trân,9,"Phim hay nha mọi người, cười xỉu. Nhân vật phản diện phần này mình ko ấn tượng, ấn tượng là mấy nhân vật phản diện phần trước á, tailung vẫn ngầu lắm luôn á. Phản diện đời đầu mãi đỉnh"
Kung Fu Panda 4,Đỗ Thị Tu Trang,10,"Hay
Đáng xem"
Exhuma: Quật Mộ Trùng Ma,Đỗ Bá Tân,10,hay vãi lòng
Exhuma: Quật Mộ Trùng Ma,nhipeachy,10,"phim hay vãi luôn ý, diễn đạt, cốt phim bất ngờ hông bị nhạt hoặc đoán trước cái kết, diễn viên miễn bàn, 10 điểm luôn đ có nhưng"
Exhuma: Quật Mộ Trùng Ma,Kim Thoa,6,"phim khá kịch tính nhưng cũng có khá nhiều chỗ không được logic lắm 
xem cho biết"
Exhuma: Quật Mộ Trùng Ma,Văn Thị Thu Nhung,10,Phim rất hay
Exhuma: Quật Mộ Trùng Ma,trần thị bích hồng,10,"phim hay, có chiều sâu, phim không có nhiều cảnh kinh dị như mình nghĩ trước khi xem phim"
Exhuma: Quật Mộ Trùng Ma,Nguyễn Duy Dũng,9,"Hay lắm luônn, tuyệt vời ah"
Exhuma: Quật Mộ Trùng Ma,PHAM THUY TRANG,10,"Hay, đáng xem"
Exhuma: Quật Mộ Trùng Ma,truongdz0704,9,"Phim có nội dung hay,  nhiều bất ngờ. Am thanh sống động rùng rợn"
Exhuma: Quật Mộ Trùng Ma,NGÔ HẠNH,10,Phim rất hay
Exhuma: Quật Mộ Trùng Ma,Trịnh Thị Ngọc Trâm,10,Phim thật sự đáng xem í
Exhuma: Quật Mộ Trùng Ma,Trương Thanh Thành,6,Không hay như lời đồn
Exhuma: Quật Mộ Trùng Ma,Lê Quỳnh Trang,6,Coi cũng ổn. Tại dính đầu của thằng ngồi trc nên k đọc đc gì nhiều
Exhuma: Quật Mộ Trùng Ma,thanhhttruc,10,"Kết đẹp, tôi happy"
Exhuma: Quật Mộ Trùng Ma,Huy Phạm Tấn,8,"phim dẫn dắt người xem tốt
diễn xuất truyền đạt được cảm xúc"
Exhuma: Quật Mộ Trùng Ma,Trần Thanh Quang,8,K sợ lắm. kịch bản hay nhưng làm chưa kịch tính lắm
Exhuma: Quật Mộ Trùng Ma,Trần Nguyễn Trà My,10,"Phim quá hay, 10đ"
Exhuma: Quật Mộ Trùng Ma,Tô Vĩ Hưng,1,chán không thể tả
Exhuma: Quật Mộ Trùng Ma,Chung,10,Quá đã pepsi ơi
Exhuma: Quật Mộ Trùng Ma,Võ Trường Phương Lê,10,"Đối với người từng học tiếng và biết về Hàn Quốc thì phim khá hay, sâu sắc và khá đáng xem. tình tiết kinh dị nhưng không đáng sợ lắm"
Exhuma: Quật Mộ Trùng Ma,Trịnh Xuân Vũ,9,phim hay 10d nhưng chỗ để xe hơi bé và giá hơi cao
Exhuma: Quật Mộ Trùng Ma,Hằng Nga,10,Phim siu hay xem 2l vẫn muốn xem nữa
Exhuma: Quật Mộ Trùng Ma,Lê Quang Đạt,9,"Diễn xuất nhân vật hay, cách phim dẫn dắt người xem rất lôi cuốn, tình tiết hấp dẫn, rất đáng để xem."
Exhuma: Quật Mộ Trùng Ma,Hungdoanhd123,10,Hay hết nước chấm
Exhuma: Quật Mộ Trùng Ma,PHÙ QUANG KHÔI,5,Chưa hay lắm
Exhuma: Quật Mộ Trùng Ma,Trần Mỹ Trâm,5,thấy bình thường không hay như kỳ vọng
Exhuma: Quật Mộ Trùng Ma,Trần Minh Triết,8,Ông quỷ Nhật sóngg mũi caooo
Exhuma: Quật Mộ Trùng Ma,Nguyễn Thị Hoàn,10,phim hay đáng xem
Exhuma: Quật Mộ Trùng Ma,Lê Huân,9,Samurai nhìn rất thật
Exhuma: Quật Mộ Trùng Ma,Nguyên,6,"phim kinh dị mà cảm giác nó ""nhạt""."
Exhuma: Quật Mộ Trùng Ma,Ho,8,Nói chung nó cũng khá hay.
Exhuma: Quật Mộ Trùng Ma,Phạm Thành Bùi Phương,9,Diễn xuất hay
Exhuma: Quật Mộ Trùng Ma,Bùi Kỳ Anh,9,"Một bộ phim đáng xem nha, tiếc là tui muốn nó có cái gì đó kinh dị hơn nữa"
Exhuma: Quật Mộ Trùng Ma,Lê Tấn Vĩ,1,Dỡ thì thôi.
Exhuma: Quật Mộ Trùng Ma,Nguyễn Tân,10,Rất hay phim nghiên cứu về học thuật phong thuỷ và ý nghĩa nhân sinh rất hay
Exhuma: Quật Mộ Trùng Ma,Châu Quốc Thành,10,Quá hayy. Thật tuyệt vờiiii👏💯💯💯
Exhuma: Quật Mộ Trùng Ma,NguyenKhacDao,1,"Phim overrated.
Bộ phim được tạo hình và bày bố đầu tư.
Tuy nhiên nền tảng của câu chuyện không vững chắc. Nhiều tình tiết không giải thích, giải quyết chưa đủ thời lượng. 
Chấm 7/10 một cách khuyến khích nha.
(Nam chính rất vô dụng nha các bạn)"
Exhuma: Quật Mộ Trùng Ma,Nguyễn Quang Yến Nhi,10,"Phim hay, logic, các tình tiết lôi cuốn hấp dẫn người xem. Diễn viên đóng đạt"
Exhuma: Quật Mộ Trùng Ma,quynhtrang115,10,Phim hay. Nên coi nha mọi ng. Hơi khó hỉu xí thôi
Exhuma: Quật Mộ Trùng Ma,Leev,7,Hình ảnh và âm thanh hay. Nội dung không đặc sắc lắm nhưng có sự khác biệt với các phim kinh dị quá nhàm chán hiện tại.
Exhuma: Quật Mộ Trùng Ma,Nguyễn Thị Thu Vân,5,Phim coi ko hiểu nội dung
Exhuma: Quật Mộ Trùng Ma,640195813691510,5,Phim chưa đặc sắc lắm
Exhuma: Quật Mộ Trùng Ma,Thảo,10,Coi mà hồi hợp xĩu
Exhuma: Quật Mộ Trùng Ma,Trần Thị Quỳnh Trâm,10,nhạc lúc mẻ tụng nghe hay vch =))
Exhuma: Quật Mộ Trùng Ma,Hà thị thanh thủy,9,"diễn viên, âm thanh, nhạc và màu phim đều tuyệt. Diễn biến phim cuốn hút."
Exhuma: Quật Mộ Trùng Ma,Đỗ Hồng Thái,7,Khúc đầu hay khúc sau chán
Exhuma: Quật Mộ Trùng Ma,Nguyensonlam,10,"Phim rất hay, chứa nhiều lớp ý nghĩa"
Exhuma: Quật Mộ Trùng Ma,ndqkhanh,5,"Cảm giác bị hụt hẫng vì background của nhân vật không được khai thác cũng như một vài chi tiết bị dư thừa và không liên kết
Có vẻ phim được seeding thành công nhưng điểm đánh giá thì hơi ảo"
Exhuma: Quật Mộ Trùng Ma,Hoàng Thị Tú Nhi,10,"Phim hay, nhiều tình tiết hấp dẫn, lôi cuốn"
Exhuma: Quật Mộ Trùng Ma,Hiền Hiền,10,"Ban đầu coi chưa sợ lắm, càng về sau xem càng cuốn thật sự."
Exhuma: Quật Mộ Trùng Ma,hương,10,"hay vải luôn tr ơi, phim 1000000/10 nha"
Exhuma: Quật Mộ Trùng Ma,Nguyễn Thành Đức,10,"Cốt truyện hay, logic, kịch tính"
Exhuma: Quật Mộ Trùng Ma,Trần Thị Ngọc Hà,10,"Eo ơi phim hay lắm, mấy cú twist đã vãi, càng về sau phim càng cuốn, mấy dvien diễn đỉnh quá trời. Nchung phim 10 điểmm"
Exhuma: Quật Mộ Trùng Ma,Nhi Nhi,10,Phim hay nên xem
Exhuma: Quật Mộ Trùng Ma,Phạm Hoài An,10,Phim rất hay và xứng đáng time để coiii . Tuyệt dời . Nv rạp phim cũng đáng iu không kém . 10₫ cho phim và cả nv rạp
Exhuma: Quật Mộ Trùng Ma,Nguyen Gia Toan,1,"Hơi ghê
Nhân vật tào lao"
Exhuma: Quật Mộ Trùng Ma,VoDucTri744,7,Có thể nói khá hay nếu đoạn đầu không quá lê thê phần còn lại rất hay
Sáng Đèn,uyen120299,10,"phim hay, rất đáng xem, dàn diễn viên gạo cội, 10 điểm"
Sáng Đèn,Lê Quỳnh Như,9,Phim hay đáng để thưởng thức cả về âm nhạc lẫn nội dung
Sáng Đèn,Kata84,10,"Tôi rất hay xem phim rạp và cũng rất lười đi viết riviu. Nhưng tối qua vừa xem bộ phim Sáng Đèn về còn đọng lại rất nhiều cảm xúc, dù ít xuất chiếu nhưng phim rất hay, liền mạch cảm xúc, đan xen những pha hài hước rất tự nhiên, thoải mái. Dù nhiều biến cố xảy ra nối tiếp nhau nhưng quan trọng cái kết có thể nói là có hậu và đẹp. Dàn diễn viên thì ko phải nói rồi, toàn các diễn viên gạo cội, các diễn viên trẻ thì diễn cũng rất hay và bật được cảm xúc truyền tải. Bộ phim Việt rất đáng để xem."
Sáng Đèn,Thy,10,Xem để thấy nghệ thuật chân chính rất đáng trân trọng và gìn giữ. Đi xem ủng hộ phim đi mọi người 🤭
Sáng Đèn,IAMOLD,10,"life? boring
people? even more lame
.
soooo,
new year, new me?"
Sáng Đèn,bluemoon28,10,"Vui, dễ chịu, lắng đọng và nhẹ nhàng"
Sáng Đèn,PhanNguyenSangSang,9,"Thấy mn khen nhiều nên cũng mạnh dạn đi coi thử chứ ko mê cải lương lắm. Ai ngờ phim vui banh trời, mà cô chú lớn tuổi diễn đỉnh lắm, cũng rưng rưng mấy đoạn. Có điều ko biết phải do rạp mình coi không, sao mấy đoạn mờ mờ mà màu phim hơi ghê nha, ám vàng đậm dữ quá"
Sáng Đèn,tnathu_2511,8,"Màu phim hơi chói, nhiều cảnh xử lý chưa kỹ nên màn hình lem nhem. Bù lại, phim siêu vui và ko hề sến như mình nghĩ. Đi cùng với mấy đứa em mà cả nhà ai cũng thích, phim coi nhẹ nhàng và dễ chịu, thích mấy miếng hài quá ko có vô duyên và cố gắng chèn ép gượng gạo như mấy phim Việt khác."
Muôn Vị Nhân Gian,IAMOLD,10,"the difference between blessing and a favor?
.
.
only one needed to be earn."
Đền Mạng,Huỳnh Phước Xuyên,4,Âm thanh hiệu ứng quá to và ồn ào.
Đền Mạng,Nguyenviettien,1,"Thật sự là phim rất dở
Phim hù quá nhìu, hù nhìu sinh ra bị chay, cũng chả còn sợ
Chuyển cảnh lung tung không có liên kết với nhau 
Mở đầu phim không rỏ ràng kết phim cũng vậy, làm cho nguời xem không biết đuợc ý nghĩa của phim là gì"
Đền Mạng,NguoiMePhimKinhDi,2,"Ý kiến cá nhân: phim khá là dở, cụ thể là phim mở đầu rất kì lạ như muốn nhấn mạnh đây là phim ma. Ánh sáng phim không được u ám lắm, không có cảm giác ma quái kết hợp với mấy màn doạ ma tạo ra cảm giác không chân thực (không đáng sợ, không kích thích). Nội dung lặp đi lặp lại một số chỗ gây cảm giác khó chịu. Nhân vật đóng hơi đơ không diễn tả được hết cảm xúc cần diễn tả. Nhưng mà phim được cái âm thanh hay nghe cũng tạm ổn. Nói tóm lại đây chỉ là ý kiến do mình và bạn mình xem. Thank you read my comment."
Godzilla x Kong: Đế Chế Mới,TranDucHai,10,"Phim rất hay và có nhiều cảnh hoành tráng. Từ hình ảnh đến âm thanh, kỹ xảo sắc nét xem rất đã mặt. Phim 10đ rất đáng xem."
Godzilla x Kong: Đế Chế Mới,Cao Xuan Dinh,9,This is a great film for children as well as adult.
Godzilla x Kong: Đế Chế Mới,Hà trí tâm,10,Phim đỉnh từ âm thanh đến kĩ xảo
Godzilla x Kong: Đế Chế Mới,lethihuynhtrang,10,"Phim hay từ hình ảnh, âm thanh , kỹ xảo và nội dung. Đáng xem"
Godzilla x Kong: Đế Chế Mới,Võ Hoàng Yến,8,"Nội dung phim hay nhưng nếu như phản diện mạnh như phần trước sẽ hay hơn nhiều, đoạn cuối cảnh đánh nhau phải nhiều hơn để tăng thêm kịch tính."
Godzilla x Kong: Đế Chế Mới,huengkha,10,đã cái nư vãi
Godzilla x Kong: Đế Chế Mới,Đào Duy Hảo,10,Hay hơn quật mộ trùng ma. Phim K x G 10đ không có nhưng.
Godzilla x Kong: Đế Chế Mới,Dương Vy,10,"phim hay, đồ hoạ đỉnh, có nhiều tình tiết hài hước, đáng xem"
Godzilla x Kong: Đế Chế Mới,Nguyễn Thu Phương,10,"kĩ sảo phim quá hay, âm thanh ấn tượng, vừa xem vừa há hốc mồm với độ sắc nét của phim. Quá hay, xứng đáng xem 💯"
Godzilla x Kong: Đế Chế Mới,Nguyễn Cường,10,phim hay hay hay hay
Godzilla x Kong: Đế Chế Mới,Wylien,7,"Ok , k hay bằng những phần trước í"
Godzilla x Kong: Đế Chế Mới,Bùi Anh Sơn,10,QUÁ TUYỆT VỜI
Godzilla x Kong: Đế Chế Mới,Phạm Thế Vinh,10,"Hay, chất lượng tốt"
Godzilla x Kong: Đế Chế Mới,Nguyễn Thị Hồng Nhung,10,Hay . Đáng xem
Godzilla x Kong: Đế Chế Mới,Bùi Hoàng Khánh Linh,10,Hay. Tuyệt vời
Godzilla x Kong: Đế Chế Mới,Kim Ngọc Thiên Vũ,9,Phem rất hay
Godzilla x Kong: Đế Chế Mới,Nguyễn Hữu An,10,phim đánh đấm ok
Godzilla x Kong: Đế Chế Mới,Leo86,7,"xem ko có gì quá đặc sắc vẫn theo motip cũ, và có phần hợp với trẻ em hơn nhưng để giải trí cuối tuần cùng con cái thì ổn"
Godzilla x Kong: Đế Chế Mới,Trần Gia Xương,10,"Phim hay, đồ họa đẹp and đỉnh =)))"
Godzilla x Kong: Đế Chế Mới,Nguyễn tuấn anh,5,Cái kết hơi nhạt
Godzilla x Kong: Đế Chế Mới,ptung5591,10,Phim siêu hay rất kịch tính hành động mãn nhãn.
Godzilla x Kong: Đế Chế Mới,0705915043,10,"Phim hay, đáng xem"
Godzilla x Kong: Đế Chế Mới,Doankhane,9,nên đi xem thử
Godzilla x Kong: Đế Chế Mới,Huỳnh Ngọc Châu,10,"Phim hay lắm luôn á, xứng đáng để đi xem. Nội dung, cốt truyện rất dễ hiểu, pha combat rất mãn nhãn người xem. Nói chung 10₫ là 10₫ không có nhưng"
Godzilla x Kong: Đế Chế Mới,Nguyễn thị tâm,10,Rất hay hấp dẫn
Argylle Siêu Điệp Viên,ljnkjbao,8,"Phim có nhiều cảnh ảo vãi chưởng , xem nhiều đoạn khá vui , phim giải trí là chính"
Argylle Siêu Điệp Viên,Nguyễn Thanh,6,"Phim xem giải trí thì tạm ổn, nhiều cú twist đầu phim ok nhưng về sau hơi cồng kềnh. Cảnh đánh nhau khá tốt nhưng CGI đôi lúc bị lỏm.Hài ok nhưng đôi khi lố thành sượng trân.Phim xem giải trí ok nhưng nội dung không quá hay"
Argylle Siêu Điệp Viên,IAMOLD,10,"Style, over substance
Skill, over talent
.
but then again,
what is,
the point of speech."
Argylle Siêu Điệp Viên,Trần Nhật Thu,9,"Phim có kết cấu lạ, thể loại hành động nhưng không gây cảm giác nặng nề hay bạo lực quá đà do có pha yếu tố hài hước."
Mai,Lý Gia Uyên,9,Phim hay hấp dẫn lắm á.Mn nên đi xem nha
Mai,Phạm Thị Phi Nhung,4,"Nội dung mình cảm thấy chỉ mức ổn hơn so với những bộ phim trước của Trấn Thành…. cách dàn dựng, quay phim quá chán mình xem cảm thấy khó chịu"
Mai,Luân,10,hay nhe mấy má
Mai,4705205347280,4,"Nội dung dở, không sát thực tế"
Mai,Thúy Duy,9,Hay đáng xem
Mai,Bích Thuận,10,"Hay lắm ạ xem xong thấy thương cho thân phận phụ nữ, sao mà đau quá. Cám ơn vì đã không đợi em 🥲"
Mai,phạm thành tài,10,phim cảm động rất đáng xem
Mai,Nguyễn Lê Bảo Thy,10,Trời ơi hay xúc xắc lun cạ nhà ơyyy
Mai,Đặng thị ánh công,10,Thật hay và ý nghĩa.
Mai,Hoàng Việt Anh,10,Phim hay. Càng về sau càng cuốn. Xin cảm ơn
Mai,Ka Thuỵ,10,Phim rất hay và ý nghĩa có phần cảm động
Mai,Kennylee0203,10,Đáng xem có điều bớt cảnh nóng thì hay hơn
Mai,Nguyễn Thị Yến Phương,10,"Phim thật sự rất đỉnh, từ kịch bản, diễn xuất đến góc máy, cách xây dựng nhân vật. Bộ phim thật sự rất tuyệt."
Mai,Mr.Hien,7,"Diễn viên diễn xuất tốt! Nội dung phản ánh tương đối sát với cuộc sống đô thị hiện nay. Tuy nhiên, dạng phim thị trường, không phù hợp cho lắm đối với đối tượng ngoài 60 tuổi!"
Mai,Trần Văn Toàn,7,"Phim đóng rất tình cảm, nhưng xem từ đầu đến cuối có cái kết không hay lắm"
Mai,Nguyễn Thị Kỳ Duyên,7,Âm thanh hơi khó nge
Mai,paingoat,10,"Buồn quá huhu, người yêu tui khóc quá trời luôn, ngồi dỗ mệt lắm lun"
Mai,Nguyễn Tấn Nhân,10,10₫ ko có nhưng
Mai,capkimkhanh,10,cảnh nóng quá
Mai,Đoàn Lê Ngọc Minh,10,"hay thật sự luôn í, ý nghĩa và sâu sắc, xem và suy ngẫm, coi xong khóc như thất tình"
Mai,Mai7979,10,"Phim hay, lấy di nhìu nước mắt"
Mai,Nguyễn Thị Mai,10,"Tâm lý tình cảm xúc động, xây dựng tuyến nhân vật quá sát thực tế, quá hay!!!"
Mai,Trương ngọc Phương mai,10,Rất đáng xem
Mai,Lê Thị Châm,2,Phim hay ý nghĩa
Mai,Trần nguyên thắng,1,Phim hay như buồn quá nên 1*
Mai,634027560964633,8,Chua du? chieu` sa^u
Mai,Nguyễn Bích Dung,1,"Cảnh nóng quá nhiều , quá thô thiển."
Mai,Phạm Hoàng Thông,8,"Bộ phim làm chị của em khóc rất nhiều, khóc trôi rạp, khóc sướt mướt lúc về nhà,bả với em cả hai đềi có pồ iu xa nữa nên lúc đó em mắc cừi bả lắm mà em kh dám chọc, nhưng càng dỗ bả càng khóc..."
Mai,Trần Nhã Khuyên,10,Phim này như một tấm gương để em thấy mình ở trong đó và rồi nhận ra huện thực nó như nào
Mai,Nguyễn Sĩ Trí Quang,9,Nhân văn và ý nghĩa
Mai,phạm nguyễn diệu huyền,10,nội dung hay
Mai,Phạm minh tài,7,Cái kết nhảm
Mai,Đỗ Vũ Khánh Linh,6,Kết thúc phim không có hậu. Phim không dành cho các bà mẹ đơn thân hay bị tình phụ.
Mai,Trần Minh Mẩn,10,Phim hay nội dung thực tế
Mai,Lê Đào Hoài Thu,8,"Phim cũng ổn, nói về cuộc đời của Mai là chính"
Mai,phuongnhung146146,7,"Phim không đặc sắc lắm, khá giống nội dung các bộ truyện ngôn tình kết SE nam nữ chính không đến được với nhau, bạn nào đọc ngôn tình nhiều thì sẽ biết cốt truyện nó ra sao luôn í =)))))))). Nhưng mà đi với bạn được bao ăn nên 7/10 nha, còn nd khoảng 3-4₫ thuii, đại trà quá hic"
Mai,Hồ Việt,3,Nếu bạn là người sống thực tế về cảm xúc thì không nên xem
Mai,vuon9,9,Phim đầy cảm xúc
Mai,Phạm Trần Đức Phú,7,Hay nhưng ko bằng các phim trước
Mai,ToKhai,8,Đa dạng tính cách nhân vật
Mai,Nguyễn Thị Quỳnh anh,10,"Phim hay, nhưng kết thúc hơi buồn thắc mắc câu hỏi của dương định hỏi mai"
Mai,tienhz115,10,xem hay cảm động
Mai,Bảo Anh,10,Rất đáng xem
Mai,Phan Văn Đạt,10,Bộ phim hay nhất mình từng xem
Mai,Vũ Hồng Ngát,10,Phim hay và rất ý nghĩa.
Mai,hoàng thị mỹ trang,10,"Phim hay rất đáng xem, bộ này là bộ mình thích xem nhất trong các phim của TT, phim có góc nhìn đa chiều, rất đời, trong phim ta thấy đâu đó hoàn cảnh xung quanh chúng ta ở trong đó, kết thúc không có happy nhưng hợp lý, cũng không có gì buồn."
Mai,Thanh Thuý,10,"phim đáng coi, những câu thoại rất dắt giá"
Mai,Nguyễn Phan Phương Thủy,10,Rất thật và rất đời! Lôi cuốn từ đầu đến cuối
Mai,Nguyễn Thị Hoàn,10,"Bộ phim nội dung rất đời thường. Phản ánh những khía cạnh chân thực về tình cảm. Hoàn cảnh mẹ đơn thân, suy nghĩ thoáng về giới. Cá nhân tôi rất thik phim này. Những diễn biến tâm lý của Mai gặp rất nhiều ở ngoài đời. Nhiều câu thoại đắt giá"
Mai,leconghuyhoang,7,Đánh giá: 6.5/10
Mai,Nguyễn Hữu Thắng,10,Phim rất có chiều sâu. Nội dung bộ phim cho mình nhiều góc nhìn hơn về cuộc sống. Phim rất hay
Mai,Diễm Quỳnh,10,Mai cũng xứng đáng được hạnh phúc và được yêu
Mai,Bùi ngọc nhiên,10,Trên cả tuyệt vời
Mai,huynhkhoi211207,1,không có coi đc. dở
Mai,Phạm như đình,10,Tuyệt với và cảm xúc
Mai,Nguyễn Lê Gia Huy,4,"Rạp quên tắt đèn lúc đầu, màn chiếu bị thu nhỏ ko đúng kích thước, tới giờ phim nhưng chưa cho vô (trễ 5p)"
Mai,Lê Hoài Duy,10,Phim này xúc động
Mai,Quách Thành Đô,8,"Hài Lòng
Thích Sâu và Mai"
Mai,nguyên vũ,9,phim hay cảm xúc
Mai,Nguyễn Phương Nam,10,Cần lắm nhiều kịch bản lấy nước mắt như dị..^^ Đi coi cùng bà chị mà bã khóc sục sùi..!!! Công nhận hay thật sự..!!
Mai,Lan Nguyễn,10,"Hay, cảm xúc."
Mai,Nqbinh,9,Phim hay cảm xúc chân thực
Mai,Long Vũ,8,Tao đã khóc.
Mai,Useruhu,2,"Phim bình thường, seeding lố khiến phim bị overrated. Xây dựng vấn đề truyện khá tốt nhưng mạch đi quá nhanh, khiến cảm xúc không tới, giải quyết vấn đề quá hời hợt, kiểu làm cho có, được mỗi nhạc PMQ hay. Nói chung là giành giật vé để đi coi phim này thấy không đáng."
Mai,Võ Thị Hướng,10,"Phim nay, gần gũi đời thật, có điều phim 18+ nhưng trẻ em vẫn có, điều này làm mình ngượng với trẻ và mất tập trung 1 vài phân đoạn"
Mai,Trần Thị Liên,10,"Mình ko có thói quen đi xem phim rạp, nhưng phim của Trấn Thành là muốn xem.Một bộ phim rất đời, các tuyến tâm lý nhân vật xây dựng quá hợp lý. Vẫn không thể xóa hết quá khứ dù yêu đến kiệt cùng, chữ hiếu vẫn trên chữ tình. Mai vẫn là người đàn bà ko có được hạnh phúc mặc dù cuối phim sự nghiệp của Mai có khởi sắc. Thương Mai"
Mai,Trần Hùng Cường,10,Phim rất cảm xúc giống với hoàn cảnh của mình ạ
Mai,ttc463,5,Phim nội dung quá bt
Mai,Phan Thị Thuỳ Trinh,8,Kết hơi buồn cho Mai
Mai,LÊ văn Hòa,10,Hay . Nên xem
Mai,TRƯƠNG ĐĂNG QUANG,1,1 kết thúc không thể lãng xẹt hơn
Mai,Hồng Kim Thanh,10,Phim hay đáng xem. Thật tế
Mai,Hồ Mạnh Khang,6,"Phim hay. Nội dung về thân phận con gái đầy gian truân, môi trường làm việc của Mai phản ánh chân thật và khu trọ của Mai cũng thế. Phim khắc hoạ hình tượng người cha tệ bạc. Mẹ của Dương xử trí rất đúng..."
Mai,Lê Mỹ Tâm,10,Phim hay chứa nhiều cảm xúc
Mai,Lưu Thị Thư,7,"Ko đặc sắc lắm. Ko gian chật hẹp, quanh đi quẩn lại bối cảnh có 2 nơi, ko nên cho giới trẻ xem vì sẽ ảnh hưởng cách sống xấu cho giới trẻ"
Mai,Hanhnguyen050393,10,Rất ý nghĩ và sau sắc
Mai,Trịnh thị Hồng phúc,8,Thấy thương Mai quá🥹
Mai,Nguyễn Thị Thuý Hiền,10,"Phim quá xuất sắc , đánh trúng vào tâm lí của những con người đang còn chờ đợi tình yêu …"
Mai,Trương Hiếu,5,"Bình thường, không có gì hấp dẫn"
Mai,Thảo,10,Hay và thực tế
Mai,Phạm Tú,6,"Phim rất hay nhưng xem xuất chiếu muộn ra lấy xe thì mất hết mũ bảo hiểm, rất thất vọng :)))"
Mai,Ca Phan Minh Nhan,10,Phim hay dien viên dễ thương
Mai,Dung Võ,10,"Phim đẩy cảm xúc người xem 1 cách nhẹ nhàng nhưng thấm rất sâu, chỉ 1 câu nói nhẹ nhẹ nhàng của Mai và Sâu dành cho nhau mà nước mắt tự nhiên rơi ,,, cao trào cảm xúc đc nhấn sâu và đau tột độ cùng Mai là phân đoạn edit tâm lý Mai rơi vào vực thẩm khi người cha vô liêm sỉ vì tiền thuật lại quá khứ Mai trước mặt người thân Mai và Sâu,,, lời đối thoại của 2 NV nhẹ nhàng mà nghe nỗi đau nó thấm tận tâm can,,,"
Mai,khanh1999,10,"Phim hay lắm, rất cảm động. Phim đáng xem."
Mai,Hồ Văn Lâm,8,Phim hay nếu kết 2ng lấy nhau là ok nên cho 8*
Mai,Dung Hoang,10,Bộ phim quá hay !
Mai,Dương Thanh Tú,10,Phim rất ấy
Mai,Nguyễn Ngọc Hoàng,10,Hay nhưng cái kết hơi suy cho mai nhưng nhờ kết vậy để lấy được nước mắt và đọng lại trong lòng khán giả 10đ không có nhưng nha 🥰🥰🥰
Mai,Trần Nguyễn Nhã Nam,9,Phim rất hay
Mai,Lê Ngọc Anh,10,10đ không có nhưng 💕
Mai,Đỗ Tiểu My,8,"Kết phim quá chân thật nên khiến mình rất bất ngờ. Người nói chờ thì lại không chờ, còn người nói không chờ lại chờ đợi cả một đời. Đúng là đàn ông."
Mai,Nauphin,10,"Tuyệt, dàn diễn viên quá xuất sắc, tâm lý tình tiết kịch tính biến hoạ khôn lường"
Mai,nguyễn Thị Quỳnh Giang,10,"Phim ổn, rất đời. Tuy nhiên chưa có điểm nhấn ở phim :v"
Mai,MAI THỊ KIỀU ANH,9,Tất cả đều hay nhưng tôi muốn cái kết sẽ hạnh phúc hơn
Mai,LongHo,6,Câu chuyện khá thực tế nhưng nội dung người cha và con gái hơi không thật
Mai,Lê Thị Huỳnh Như,9,Có tình yêu nào cho cô gái có quá khứ không tốt không nhỉ?
Mai,Nguyễn hải,10,"Nội dung hay tình tiết ổn 
10đ"
Mai,phamthai7706,10,"Phim hay, hài hước mà ý nghĩa lắm"
Mai,Trần Văn Công,10,Hay quá phim rất cảm động
Mai,Nguyễn Hữu Đức,10,Nội dung hay
Mai,Nguyễn Văn Thắng,10,"Mình là người không thích xem phim tình cảm. Nhưng có thể nói đây là một bộ phim hay nhất mình từng xem. Một bộ phim đem nhiều cảm xúc đi từ hài hước đến kịch tính và sự khốn khổ của người phụ nữ. Tuy rằng bộ phim không khiến mình khóc như nhiều bạn vẫn nói nhưng mà đã thể hiện được rất nhiều giá trị qua bộ phim. Mn cx nên thử trải nghiệm nhé, mình tin đó sẽ không phải một trải nghiệm tồi và sẽ k tốn 2t của các bạn đâu. (Nhưng mà phim có đôi chút cảnh nóng khuyến cáo không dẫn các trẻ nhỏ đi cùng:)))."
Mai,Ninh Hiền,10,Phim rất hayy nha
Mai,tranquang14257,10,"Mai nói về chuyện tình đẹp nhưng đầy tuếc nuối chỉ do hoàn cảnh của cô gái Mai( vì người cha vô trách nhiệm làm cuộc đời cô đầy bất công) , bộ phim hay vè đáng xem"
Mai,Bùi Thị Minh Tâm,5,"tình tiết ko khó đoán lắm, chi tiết kinh dị và âm thanh các kiểu rất dư thừa"
Mai,phucndh1610,10,ý nghĩa khi đi xem phim cùng người cũ
Mai,Hồ Thị Hải,5,Phim hơi nhạt
Mai,Hoàng Trung Kiên,8,"bn gái t coi khóc quá tr , nd của phim chắc là : ngưu tầm ngưu mã tầm ngựa , và câu chuyện của cỏ và mây"
