id,movie_title,review_text,rating
2887,Lật Mặt 7: Một Điều Ước,Bộ phim rất cảm động về gia đình,1
2888,Lật Mặt 7: Một Điều Ước,Em coi mà khóc quá trời,10
2889,Lật Mặt 7: Một Điều Ước,"Phim tuyệt vời, phim của Lý Hải thực sự quá ý nghĩa, xem cứ 20p khóc 1 lần🥹",10
2890,Lật Mặt 7: Một Điều Ước,Bộ phim ý nghĩa về tình cảm gia đình. Xem khóc hết nước mắt,9
2891,Lật Mặt 7: Một Điều Ước,Phim thể hiện tình cảm gia đình và đánh giá cuộc sống hiện tại của đa số người. Phim rất cảm động.,10
2892,Lật Mặt 7: Một Điều Ước,"Phim truyền đạt thông điệp cho những ai còn ba mẹ, nên dành thời gian chăm sóc, quan tâm và phụng dưỡng. Bên cạnh đó, phim cũng truyền bá cho mọi người hiểu thêm về sự tiện nghi và chu đáo của viện dưỡng lão. Một lựa chọn tốt và an tâm cho cả ba mẹ và con cái.",10
2893,Lật Mặt 7: Một Điều Ước,"Phim rất hay, rất đáng để xem.",10
2894,Lật Mặt 7: Một Điều Ước,"Phim thật ý nghĩa , mình đã khóc khi xem phim này , mình đánh giá 10 sao",10
2895,Lật Mặt 7: Một Điều Ước,"Quá nhiều cảm xúc.
Xem phim xong cảm thấy có lỗi với mẹ rất nhiều.
Cám ơn ekip của chú Lý Hải đã đem đến cho khán giả một bộ phim ý nghĩa như vậy.",10
2896,Lật Mặt 7: Một Điều Ước,Đừng coi nếu không muốn bị trôi make up,10
2897,Lật Mặt 7: Một Điều Ước,Bộ phim rất hay và triết lí tôi đã rơi nước mắt khi xem bộ phim này xin cảm ơn khi cho tôi được xem 1 bộ phim cảm động như thế này,10
2898,Lật Mặt 7: Một Điều Ước,Phim chạm đến đc trái tim của người xem và rất chân thật về cuộc sống của chúng ta tôi rất thích và nó làm cho tôi yêu gia đình nhiều hơn,10
2899,Lật Mặt 7: Một Điều Ước,1000000đ😍😍😍😘😘😘 quá hay,2
2900,Lật Mặt 7: Một Điều Ước,Phim của anh Lý Hải thì khỏi nói quá hay,10
2901,Lật Mặt 7: Một Điều Ước,"Phim nội dung về gia đình kịch bản không có gì mới , nhiều tình tiết dư thừa trong phim chưa được giải quyết …..",1
2902,Lật Mặt 7: Một Điều Ước,"Phim giải trí, không bị đặt nặng tâm lý sau xem, nhẹ nhàng rung động",8
2903,Lật Mặt 7: Một Điều Ước,Hay. Đáng để xem,10
2904,Lật Mặt 7: Một Điều Ước,Nhiều khung bật cảm xúc lấy được nhiều nước mắt người xem phim đáng xem nha,10
2905,Lật Mặt 7: Một Điều Ước,"Xem phim mới dạo đầu mà đã rưng rưng nước mắt rồi, rồi tới khúc giữa thì khóc xưng hết mắt :(((((((. Phim của ai ra chớ hổng đi coi, phim của chú Lý Hải là phải săn vé đi coi liền kk",10
2906,Lật Mặt 7: Một Điều Ước,Phim chú lý hải chưa bao giờ làm tôi thất vọng .Một phim đáng để cho m.n xem,10
2907,Lật Mặt 7: Một Điều Ước,"Phim diễn biến nhẹ nhàng, các vấn đề được đề cập chân thực tuy chuyển cảnh hơi lẹ nhưng vẫn cho người xem cảm nhận được tình cảm gia đình thuần tuý. Khuyến khích nên đi xem để có cảm nhận chân thật nhất. Nhớ đem theo khăn giấy nha.",10
2908,Lật Mặt 7: Một Điều Ước,Phim hay lắm ạ. Em khóc ngập rạp,10
2909,Lật Mặt 7: Một Điều Ước,Một bộ phim hay có tính nhân văn cao và rất thực tế,10
2910,Lật Mặt 7: Một Điều Ước,Phim hay vãi chưởng,8
2911,Tà Khúc Triệu Vong,Hơi hụt hẫng phần kết cơ mà phim vẫn rất cuốn,8
2912,Tà Khúc Triệu Vong,Phim rất hay rất thực tế cái kết mở khiến người xem phải suy nghĩ về bộ phim rất nhiều . Có nhiều cảnh quay đẹp . Tình tiết bộ phim hồi họp và cuốn khiến người xem đi từ bất ngờ này đến bất ngờ khác,10
2913,Tà Khúc Triệu Vong,Plot twis đỉnh,6
2914,Dune 2: Hành Tinh Cát,100/100 điểm. Dune đã tạo thành một vũ trụ hoàn chỉnh và xây dựng các mối liên kết ấy rất chỉn chu. Cách kể chuyện rất điện ảnh và cuốn hút.,10
2915,Dune 2: Hành Tinh Cát,"Phim rất hay nhưng bị ép suất chiếu nhiều quá. Một ngày chiếu được có 3 suất thôi. Lâu rồi mới có một bộ phim đậm chất Hollywood trong tạo hình, cách kể chuyện, tính cách nhân vật như vậy. Phần 2 vượt trội hơn phần 1 rất nhiều.",9
2916,Dune 2: Hành Tinh Cát,"Trước đây thấy những bài báo tung hô Chalamet đặc biệt là về nhan sắc, mình thấy hơi lố, diễn suất trong Wonka cũng ko có gì đặc sắc. Nhưng qua phim này bạn diễn chuyển biến tâm lý nhân vật quá hay 👏🏼 đến màn plot twist thì thần thái quá đỉnh. 
Kịch bản, hình ảnh, âm thanh được khen quá nhiều rồi, miễn bàn 😁 Điều vẫn chưa thuyết phục được mình là những màn cận chiến, cứ thấy quơ quào kiểu gì, đánh đấm ko dứt khoát.",8
2917,Dune 2: Hành Tinh Cát,"Phim siêu hay luôn nha mọi người, cách set up , world building đều hay . Nó làm mình hòa cùng nhân vật á 
Bên cạnh đó , các sắp sếp các sự kiện giúp cho mấy bạn không xem phần 1 vẫn hiểu và thưởng thức trọn vẹn .
Cách thức giải quyết vấn đề cũng vô cùng logic và thật sự là phù hợp với các tình huống đậm tính tôn giáo
Ngoài ra , đây cũng là một bộ phim hiếm hoi về tôn giáo đồng hành cùng chủ nghĩa dân tộc . Qua đó phản ánh nhiều vấn đề thực tế",10
2918,Dune 2: Hành Tinh Cát,Xứng đáng phim nên và phải xem của năm,9
2919,Dune 2: Hành Tinh Cát,"dở ẹc, nội dung quá lan man",1
2920,Dune 2: Hành Tinh Cát,grimdark violent masterpiece,10
2921,Dune 2: Hành Tinh Cát,"kĩ xảo, hình ảnh, âm thanh quá tốt, không chê vào đâu được. diễn xuất rất ổn. cái kết hơi hụt hẫng nma thôi vì còn phần 3 nữa. cơ mà mình chưa xem Dune 1 mà mới xem review nên hơi khó hiểu vài đoạn, mn nên xem kĩ p1 trước khi xem p2 nhé. nói chung là đáng xem!",10
2922,Dune 2: Hành Tinh Cát,"10+/10
Tầm vóc của bộ phim là quá to lớn, mượn hành tinh cát để động chạm đến trái đất, nhân loại, các nền tôn giáo và tư tưởng, chính trị.... Nói chung là kinh hoàng. Nên xem IMAX.",10
2923,Dune 2: Hành Tinh Cát,"What make you, a good king?
.
maybe you should asked me that question, instead
.
but then,
what make you, deserve an answer?",10
2924,Dune 2: Hành Tinh Cát,"Phim hay, diễn viên đóng đạt. Trận đánh cuối phim nhanh, chưa thoả mãn.",7
2925,Dune 2: Hành Tinh Cát,"2 chữ: ""Hoành tráng""",10
2926,Dune 2: Hành Tinh Cát,"Phim này hay và kĩ xảo hình ảnh âm thanh phải nói là đỉnh, hoành tráng lắm nhưng mà mọi người chưa xem phần 1 thì nên coi lại trước chứ mình đã xem rồi , nay xem p2 còn thấy nhọc vì nhiều bên chồng chéo",9
2927,Dune 2: Hành Tinh Cát,"Đáng coi. Hơi dài, phải coi lại p1 rồi coi lại p2 để thẩm",9
2928,Hội Chứng Tuổi Thanh Xuân - Cô Bé Đeo Cặp Sách,"this one hold special sauce in a very particular jar in anime land, for me
.
a bit light for a full movie, but I had fun.",9
2929,Điện Thoại Ma Ám,thật sự là ma có thể bị đụng xe phát chết luôn?????,5
2930,Điện Thoại Ma Ám,Phim lãng xẹt má dỡ,1
2931,Điện Thoại Ma Ám,"Lời nói đầu NẾU BẠN CHƯA XEM THÌ ĐỪNG ĐI XEM, TỐN TIÊN VÀ PHÍ THỜI GIAN NHÁ. Bộ phim từ đầu đến cuối chỉ có mấy diễn viên, cốt chuyện không rõ ràng nên xem chẳng hiểu gì, tui thấy mn phải bỏ về giữa chừng. Không có con ma nào xuất hiện đâu nha, còn chẳng có nổi tiền thuê diễn viên quần chúng hay sao ấy, còn chẳng có nhạc phim, TA NÓI NÓ NHẢM HẾT SỨC …",1
2932,Điện Thoại Ma Ám,Đạo diễn vừa chơi đá vừa viết kịch bản hả,1
2933,Quỷ Thay Đầu,=))) hơi chán,5
2934,Quỷ Thay Đầu,"Nội dung sơ sài,cốt truyện khó hiểu,chỉ làm tốt phần hù doạ",3
2935,Quỷ Thay Đầu,phim như 💩,1
2936,Quỷ Thay Đầu,kết lãng nhách,1
2937,Quỷ Thay Đầu,Phim rất hay... Âm thanh sống động... Đánh giá cao phần âm thanh của bộ này,10
2938,Quỷ Thay Đầu,"Quá tệ, phim quá ảo ma🤣🤣",1
2939,Quỷ Thay Đầu,"when you couldn't even handle your own waifu body pillow,
then how would even handle real responsibility",9
2940,Quỷ Thay Đầu,Phim bình thường ko hấp dẫn lắm cũng ko đáng sợ quan điểm cá nhân,5
2941,Bà Thím Báo Thù,Phim hay lắm nè,10
2942,Marita: Vong Nữ Đoạt Hồn,"Phim kinh dị dành cho người yếu bóng gió,",5
2943,Quý Cô Thừa Kế 2,Phim hay hài hước ý nghĩa,10
2944,Quý Cô Thừa Kế 2,"Phim có thể đoán trước kịch bản
Không có gì ấn tượng 
Kết thúc chưa hoàn Mỹ",4
2945,Kung Fu Panda 4,"Film tuổi thơ xem phần này tui không còn hay nữa nhưng được cái vẫn còn độ bựa, nice.",9
2946,Kung Fu Panda 4,A very fitting end to the whole series if I have to say so myself,9
2947,Kung Fu Panda 4,"Do bận nên quên luôn phim này, nhưng lúc ra rạp mới thấy phim cũng dễ thương và vui phết. Đoạn đầu có thể hơi chán nhưng phim càng về sau càng cuốn và các hoạt họa làm cũng đẹp phết. Nói chung là cũng đáng xem hihi, cuti dữ",9
2948,Kung Fu Panda 4,Hay và rất phù hợp lứa tuổi.,10
2949,Kung Fu Panda 4,Phim hay but k lồng tiếng Tiếng Việt nên các bé xem không hiểu đc hết nội dung,4
2950,Kung Fu Panda 4,"đầu tiền :Xét về nội dung em thấy kungfu panda xây dựng hình tượng rất tốt tuy nhiên em có cảm giác nhân vật phản diện khá mờ nhạc , nếu có thể em muốn góp ý cho đạo diễn em muôn có chiều sâu nhân vật phản diện ác thêm xíu nữa vd như phân cảnh ăn cắp võ thuật của các sư phụ trong phần 4 em muốn thấy cảnh po phải thất bại như phần 2 thập tử nhất sinh để nghiệm ra được chân lý truyền dạy khả năng khi cuối cùng để đệ tử của po được lãnh ngộ ra được chân lý của võ thuật chứ ko phải 1 tay mở ko qua đào tào chỉ bik sơ sơ xài xài về khi mà đánh đc phản diện , phần 4  có lẻ là phần có ý tưởng sức phản độc đáo và sáng tạo nhưng nội dung còn sơ sài chưa sâu sắc như phần 1 phần 2 đều thấy được ẩn dụ ở trong đó nhìu lắm",9
2951,Kung Fu Panda 4,Hay nhưng không còn hồi hộp hấp dẫn như những phần trước đo!,8
2952,Kung Fu Panda 4,"Nội dung quá chán so với các phần trước, ko xây dựng được sự phát triển nhân vật. Hài hước nhẹ nhàng, phù hợp coi giải trí với bọn trẻ.",5
2953,Kung Fu Panda 4,"cưng vãi xem giải trí vui vẻ vui vẻ, nên xem nhé cả nhà",10
2954,Kung Fu Panda 4,Phim này tuyệt vời quá rồi,10
2955,Kung Fu Panda 4,CHưa thực sự sắc xảo lắm! cốt truyện đơn giảng. nhưng hình ảnh và kỹ xảo đẹp,5
2956,Kung Fu Panda 4,HÀI LÒNG Ạ . EM CẢM ƠN <3,10
2957,Kung Fu Panda 4,"coi cho dui cũng được nè, những pha hài hước rất đậm chất kungfu panda, nhưng thông điệp được cài cắm trong phần này hơi gượng gạo và quen thuộc, phản diện cùi bắp :v",7
2958,Kung Fu Panda 4,"âm thanh, hình ảnh tốt, cốt truyện nên có chiều sâu suy nghĩ, tính toán hơn",10
2959,Kung Fu Panda 4,"rất giải trí, rất đáng để coi",10
2960,Kung Fu Panda 4,Nội dung phim quá tệ,1
2961,Kung Fu Panda 4,phim cute quá tr quá đất nma Trân với Po có iu nhao ko d??????????????,10
2962,Kung Fu Panda 4,"kết phim hơi tệ so với mong đợi không đuọc gây cấn phản diện quá thiếu chiều sâu làm cho hành động nhân vật chính cũng như nhân vật phụ trở nên thiếu chiều sâu và mờ nhạt, hành trình này của po là hành trình không thuyết phục nhất quá yếu kém  đến tồi tẹ",3
2963,Kung Fu Panda 4,"Phim có hơi đẩy nhanh mạch phim, và xây dựng tâm lý nhân vật chính và phản diện hơi bị dồn ép.
Nói chung mình thấy phần này không hấp dẫn bằng 3 phần trước",6
2964,Kung Fu Panda 4,"bộ phim này không chỉ có võ công có hài hước mà còn có những bài học và cái đời sống thực tế được miêu tả rõ, chú ý khúc pô bị đuổi bởi những con trâu sẽ thấy cái sự đời trong bộ phim",10
2965,Kung Fu Panda 4,"Kết hơi nhanh, chưa thể hiện được chất phản diện của pháp sư tắc kè bông",6
2966,Kung Fu Panda 4,"Fim vui vẻ từ đầu đến cuối, tình tiết hấp dẫn, nhịp fim nhanh, cái kết chưa thật sự bùng nổ nhưng tóm lại nên xem lắm lắm, vui vẻ, xả stress",8
2967,Kung Fu Panda 4,Hài hước giải trí lành mạnh cho trẻ em,9
2968,Kung Fu Panda 4,Lồng tiếng miền nam quá khó nghe,5
2969,Kung Fu Panda 4,"Phim cũng được, motif cũ nhiều cái quá, phản diện thì được xây dựng trông chờ rất mạnh mẽ nhưng lại bị giải quyết quá nhanh gọn, cách con cáo làm thần long đại hiệp cũng chưa thuyết phục vì không có gì đặc sắc ngoài sử dụng lại chiêu của Poo. Điểm cộng là 2 bố của Poo rất dễ thương.",6
2970,Kung Fu Panda 4,"Ê hay lắm á. Cười xĩu lun
Po dt xỉu luôn. Màu phim đẹp",10
2971,Kung Fu Panda 4,"Phim hay nha mọi người, cười xỉu. Nhân vật phản diện phần này mình ko ấn tượng, ấn tượng là mấy nhân vật phản diện phần trước á, tailung vẫn ngầu lắm luôn á. Phản diện đời đầu mãi đỉnh",9
2972,Kung Fu Panda 4,"Hay
Đáng xem",10
2973,Exhuma: Quật Mộ Trùng Ma,hay vãi lòng,10
2974,Exhuma: Quật Mộ Trùng Ma,"phim hay vãi luôn ý, diễn đạt, cốt phim bất ngờ hông bị nhạt hoặc đoán trước cái kết, diễn viên miễn bàn, 10 điểm luôn đ có nhưng",10
2975,Exhuma: Quật Mộ Trùng Ma,"phim khá kịch tính nhưng cũng có khá nhiều chỗ không được logic lắm 
xem cho biết",6
2976,Exhuma: Quật Mộ Trùng Ma,"phim hay, có chiều sâu, phim không có nhiều cảnh kinh dị như mình nghĩ trước khi xem phim",10
2977,Exhuma: Quật Mộ Trùng Ma,"Hay lắm luônn, tuyệt vời ah",9
2978,Exhuma: Quật Mộ Trùng Ma,"Phim có nội dung hay,  nhiều bất ngờ. Am thanh sống động rùng rợn",9
2979,Exhuma: Quật Mộ Trùng Ma,Phim thật sự đáng xem í,10
2980,Exhuma: Quật Mộ Trùng Ma,Không hay như lời đồn,6
2981,Exhuma: Quật Mộ Trùng Ma,Coi cũng ổn. Tại dính đầu của thằng ngồi trc nên k đọc đc gì nhiều,6
2982,Exhuma: Quật Mộ Trùng Ma,"Kết đẹp, tôi happy",10
2983,Exhuma: Quật Mộ Trùng Ma,"phim dẫn dắt người xem tốt
diễn xuất truyền đạt được cảm xúc",8
2984,Exhuma: Quật Mộ Trùng Ma,K sợ lắm. kịch bản hay nhưng làm chưa kịch tính lắm,8
2985,Exhuma: Quật Mộ Trùng Ma,"Phim quá hay, 10đ",10
2986,Exhuma: Quật Mộ Trùng Ma,chán không thể tả,1
2987,Exhuma: Quật Mộ Trùng Ma,Quá đã pepsi ơi,10
2988,Exhuma: Quật Mộ Trùng Ma,"Đối với người từng học tiếng và biết về Hàn Quốc thì phim khá hay, sâu sắc và khá đáng xem. tình tiết kinh dị nhưng không đáng sợ lắm",10
2989,Exhuma: Quật Mộ Trùng Ma,phim hay 10d nhưng chỗ để xe hơi bé và giá hơi cao,9
2990,Exhuma: Quật Mộ Trùng Ma,Phim siu hay xem 2l vẫn muốn xem nữa,10
2991,Exhuma: Quật Mộ Trùng Ma,"Diễn xuất nhân vật hay, cách phim dẫn dắt người xem rất lôi cuốn, tình tiết hấp dẫn, rất đáng để xem.",9
2992,Exhuma: Quật Mộ Trùng Ma,Hay hết nước chấm,10
2993,Exhuma: Quật Mộ Trùng Ma,Chưa hay lắm,5
2994,Exhuma: Quật Mộ Trùng Ma,thấy bình thường không hay như kỳ vọng,5
2995,Exhuma: Quật Mộ Trùng Ma,Ông quỷ Nhật sóngg mũi caooo,8
2996,Exhuma: Quật Mộ Trùng Ma,Samurai nhìn rất thật,9
2997,Exhuma: Quật Mộ Trùng Ma,"phim kinh dị mà cảm giác nó ""nhạt"".",6
2998,Exhuma: Quật Mộ Trùng Ma,Nói chung nó cũng khá hay.,8
2999,Exhuma: Quật Mộ Trùng Ma,Diễn xuất hay,9
3000,Exhuma: Quật Mộ Trùng Ma,"Một bộ phim đáng xem nha, tiếc là tui muốn nó có cái gì đó kinh dị hơn nữa",9
3001,Exhuma: Quật Mộ Trùng Ma,Dỡ thì thôi.,1
3002,Exhuma: Quật Mộ Trùng Ma,Rất hay phim nghiên cứu về học thuật phong thuỷ và ý nghĩa nhân sinh rất hay,10
3003,Exhuma: Quật Mộ Trùng Ma,Quá hayy. Thật tuyệt vờiiii👏💯💯💯,10
3004,Exhuma: Quật Mộ Trùng Ma,"Phim overrated.
Bộ phim được tạo hình và bày bố đầu tư.
Tuy nhiên nền tảng của câu chuyện không vững chắc. Nhiều tình tiết không giải thích, giải quyết chưa đủ thời lượng. 
Chấm 7/10 một cách khuyến khích nha.
(Nam chính rất vô dụng nha các bạn)",1
3005,Exhuma: Quật Mộ Trùng Ma,"Phim hay, logic, các tình tiết lôi cuốn hấp dẫn người xem. Diễn viên đóng đạt",10
3006,Exhuma: Quật Mộ Trùng Ma,Phim hay. Nên coi nha mọi ng. Hơi khó hỉu xí thôi,10
3007,Exhuma: Quật Mộ Trùng Ma,Hình ảnh và âm thanh hay. Nội dung không đặc sắc lắm nhưng có sự khác biệt với các phim kinh dị quá nhàm chán hiện tại.,7
3008,Exhuma: Quật Mộ Trùng Ma,Phim coi ko hiểu nội dung,5
3009,Exhuma: Quật Mộ Trùng Ma,Phim chưa đặc sắc lắm,5
3010,Exhuma: Quật Mộ Trùng Ma,Coi mà hồi hợp xĩu,10
3011,Exhuma: Quật Mộ Trùng Ma,nhạc lúc mẻ tụng nghe hay vch =)),10
3012,Exhuma: Quật Mộ Trùng Ma,"diễn viên, âm thanh, nhạc và màu phim đều tuyệt. Diễn biến phim cuốn hút.",9
3013,Exhuma: Quật Mộ Trùng Ma,Khúc đầu hay khúc sau chán,7
3014,Exhuma: Quật Mộ Trùng Ma,"Phim rất hay, chứa nhiều lớp ý nghĩa",10
3015,Exhuma: Quật Mộ Trùng Ma,"Cảm giác bị hụt hẫng vì background của nhân vật không được khai thác cũng như một vài chi tiết bị dư thừa và không liên kết
Có vẻ phim được seeding thành công nhưng điểm đánh giá thì hơi ảo",5
3016,Exhuma: Quật Mộ Trùng Ma,"Phim hay, nhiều tình tiết hấp dẫn, lôi cuốn",10
3017,Exhuma: Quật Mộ Trùng Ma,"Ban đầu coi chưa sợ lắm, càng về sau xem càng cuốn thật sự.",10
3018,Exhuma: Quật Mộ Trùng Ma,"hay vải luôn tr ơi, phim 1000000/10 nha",10
3019,Exhuma: Quật Mộ Trùng Ma,"Cốt truyện hay, logic, kịch tính",10
3020,Exhuma: Quật Mộ Trùng Ma,"Eo ơi phim hay lắm, mấy cú twist đã vãi, càng về sau phim càng cuốn, mấy dvien diễn đỉnh quá trời. Nchung phim 10 điểmm",10
3021,Exhuma: Quật Mộ Trùng Ma,Phim hay nên xem,10
3022,Exhuma: Quật Mộ Trùng Ma,Phim rất hay và xứng đáng time để coiii . Tuyệt dời . Nv rạp phim cũng đáng iu không kém . 10₫ cho phim và cả nv rạp,10
3023,Exhuma: Quật Mộ Trùng Ma,"Hơi ghê
Nhân vật tào lao",1
3024,Exhuma: Quật Mộ Trùng Ma,Có thể nói khá hay nếu đoạn đầu không quá lê thê phần còn lại rất hay,7
3025,Sáng Đèn,"phim hay, rất đáng xem, dàn diễn viên gạo cội, 10 điểm",10
3026,Sáng Đèn,Phim hay đáng để thưởng thức cả về âm nhạc lẫn nội dung,9
3027,Sáng Đèn,"Tôi rất hay xem phim rạp và cũng rất lười đi viết riviu. Nhưng tối qua vừa xem bộ phim Sáng Đèn về còn đọng lại rất nhiều cảm xúc, dù ít xuất chiếu nhưng phim rất hay, liền mạch cảm xúc, đan xen những pha hài hước rất tự nhiên, thoải mái. Dù nhiều biến cố xảy ra nối tiếp nhau nhưng quan trọng cái kết có thể nói là có hậu và đẹp. Dàn diễn viên thì ko phải nói rồi, toàn các diễn viên gạo cội, các diễn viên trẻ thì diễn cũng rất hay và bật được cảm xúc truyền tải. Bộ phim Việt rất đáng để xem.",10
3028,Sáng Đèn,Xem để thấy nghệ thuật chân chính rất đáng trân trọng và gìn giữ. Đi xem ủng hộ phim đi mọi người 🤭,10
3029,Sáng Đèn,"life? boring
people? even more lame
.
soooo,
new year, new me?",10
3030,Sáng Đèn,"Vui, dễ chịu, lắng đọng và nhẹ nhàng",10
3031,Sáng Đèn,"Thấy mn khen nhiều nên cũng mạnh dạn đi coi thử chứ ko mê cải lương lắm. Ai ngờ phim vui banh trời, mà cô chú lớn tuổi diễn đỉnh lắm, cũng rưng rưng mấy đoạn. Có điều ko biết phải do rạp mình coi không, sao mấy đoạn mờ mờ mà màu phim hơi ghê nha, ám vàng đậm dữ quá",9
3032,Sáng Đèn,"Màu phim hơi chói, nhiều cảnh xử lý chưa kỹ nên màn hình lem nhem. Bù lại, phim siêu vui và ko hề sến như mình nghĩ. Đi cùng với mấy đứa em mà cả nhà ai cũng thích, phim coi nhẹ nhàng và dễ chịu, thích mấy miếng hài quá ko có vô duyên và cố gắng chèn ép gượng gạo như mấy phim Việt khác.",8
3033,Muôn Vị Nhân Gian,"the difference between blessing and a favor?
.
.
only one needed to be earn.",10
3034,Đền Mạng,Âm thanh hiệu ứng quá to và ồn ào.,4
3035,Đền Mạng,"Thật sự là phim rất dở
Phim hù quá nhìu, hù nhìu sinh ra bị chay, cũng chả còn sợ
Chuyển cảnh lung tung không có liên kết với nhau 
Mở đầu phim không rỏ ràng kết phim cũng vậy, làm cho nguời xem không biết đuợc ý nghĩa của phim là gì",1
3036,Đền Mạng,"Ý kiến cá nhân: phim khá là dở, cụ thể là phim mở đầu rất kì lạ như muốn nhấn mạnh đây là phim ma. Ánh sáng phim không được u ám lắm, không có cảm giác ma quái kết hợp với mấy màn doạ ma tạo ra cảm giác không chân thực (không đáng sợ, không kích thích). Nội dung lặp đi lặp lại một số chỗ gây cảm giác khó chịu. Nhân vật đóng hơi đơ không diễn tả được hết cảm xúc cần diễn tả. Nhưng mà phim được cái âm thanh hay nghe cũng tạm ổn. Nói tóm lại đây chỉ là ý kiến do mình và bạn mình xem. Thank you read my comment.",2
3037,Godzilla x Kong: Đế Chế Mới,"Phim rất hay và có nhiều cảnh hoành tráng. Từ hình ảnh đến âm thanh, kỹ xảo sắc nét xem rất đã mặt. Phim 10đ rất đáng xem.",10
3038,Godzilla x Kong: Đế Chế Mới,This is a great film for children as well as adult.,9
3039,Godzilla x Kong: Đế Chế Mới,Phim đỉnh từ âm thanh đến kĩ xảo,10
3040,Godzilla x Kong: Đế Chế Mới,"Phim hay từ hình ảnh, âm thanh , kỹ xảo và nội dung. Đáng xem",10
3041,Godzilla x Kong: Đế Chế Mới,"Nội dung phim hay nhưng nếu như phản diện mạnh như phần trước sẽ hay hơn nhiều, đoạn cuối cảnh đánh nhau phải nhiều hơn để tăng thêm kịch tính.",8
3042,Godzilla x Kong: Đế Chế Mới,đã cái nư vãi,10
3043,Godzilla x Kong: Đế Chế Mới,Hay hơn quật mộ trùng ma. Phim K x G 10đ không có nhưng.,10
3044,Godzilla x Kong: Đế Chế Mới,"phim hay, đồ hoạ đỉnh, có nhiều tình tiết hài hước, đáng xem",10
3045,Godzilla x Kong: Đế Chế Mới,"kĩ sảo phim quá hay, âm thanh ấn tượng, vừa xem vừa há hốc mồm với độ sắc nét của phim. Quá hay, xứng đáng xem 💯",10
3046,Godzilla x Kong: Đế Chế Mới,phim hay hay hay hay,10
3047,Godzilla x Kong: Đế Chế Mới,"Ok , k hay bằng những phần trước í",7
3048,Godzilla x Kong: Đế Chế Mới,QUÁ TUYỆT VỜI,10
3049,Godzilla x Kong: Đế Chế Mới,"Hay, chất lượng tốt",10
3050,Godzilla x Kong: Đế Chế Mới,Hay . Đáng xem,10
3051,Godzilla x Kong: Đế Chế Mới,Hay. Tuyệt vời,10
3052,Godzilla x Kong: Đế Chế Mới,Phem rất hay,9
3053,Godzilla x Kong: Đế Chế Mới,phim đánh đấm ok,10
3054,Godzilla x Kong: Đế Chế Mới,"xem ko có gì quá đặc sắc vẫn theo motip cũ, và có phần hợp với trẻ em hơn nhưng để giải trí cuối tuần cùng con cái thì ổn",7
3055,Godzilla x Kong: Đế Chế Mới,"Phim hay, đồ họa đẹp and đỉnh =)))",10
3056,Godzilla x Kong: Đế Chế Mới,Cái kết hơi nhạt,5
3057,Godzilla x Kong: Đế Chế Mới,Phim siêu hay rất kịch tính hành động mãn nhãn.,10
3058,Godzilla x Kong: Đế Chế Mới,"Phim hay, đáng xem",10
3059,Godzilla x Kong: Đế Chế Mới,nên đi xem thử,9
3060,Godzilla x Kong: Đế Chế Mới,"Phim hay lắm luôn á, xứng đáng để đi xem. Nội dung, cốt truyện rất dễ hiểu, pha combat rất mãn nhãn người xem. Nói chung 10₫ là 10₫ không có nhưng",10
3061,Godzilla x Kong: Đế Chế Mới,Rất hay hấp dẫn,10
3062,Argylle Siêu Điệp Viên,"Phim có nhiều cảnh ảo vãi chưởng , xem nhiều đoạn khá vui , phim giải trí là chính",8
3063,Argylle Siêu Điệp Viên,"Phim xem giải trí thì tạm ổn, nhiều cú twist đầu phim ok nhưng về sau hơi cồng kềnh. Cảnh đánh nhau khá tốt nhưng CGI đôi lúc bị lỏm.Hài ok nhưng đôi khi lố thành sượng trân.Phim xem giải trí ok nhưng nội dung không quá hay",6
3064,Argylle Siêu Điệp Viên,"Style, over substance
Skill, over talent
.
but then again,
what is,
the point of speech.",10
3065,Argylle Siêu Điệp Viên,"Phim có kết cấu lạ, thể loại hành động nhưng không gây cảm giác nặng nề hay bạo lực quá đà do có pha yếu tố hài hước.",9
3066,Mai,Phim hay hấp dẫn lắm á.Mn nên đi xem nha,9
3067,Mai,"Nội dung mình cảm thấy chỉ mức ổn hơn so với những bộ phim trước của Trấn Thành…. cách dàn dựng, quay phim quá chán mình xem cảm thấy khó chịu",4
3068,Mai,hay nhe mấy má,10
3069,Mai,"Nội dung dở, không sát thực tế",4
3070,Mai,"Hay lắm ạ xem xong thấy thương cho thân phận phụ nữ, sao mà đau quá. Cám ơn vì đã không đợi em 🥲",10
3071,Mai,phim cảm động rất đáng xem,10
3072,Mai,Trời ơi hay xúc xắc lun cạ nhà ơyyy,10
3073,Mai,Thật hay và ý nghĩa.,10
3074,Mai,Phim hay. Càng về sau càng cuốn. Xin cảm ơn,10
3075,Mai,Phim rất hay và ý nghĩa có phần cảm động,10
3076,Mai,Đáng xem có điều bớt cảnh nóng thì hay hơn,10
3077,Mai,"Phim thật sự rất đỉnh, từ kịch bản, diễn xuất đến góc máy, cách xây dựng nhân vật. Bộ phim thật sự rất tuyệt.",10
3078,Mai,"Diễn viên diễn xuất tốt! Nội dung phản ánh tương đối sát với cuộc sống đô thị hiện nay. Tuy nhiên, dạng phim thị trường, không phù hợp cho lắm đối với đối tượng ngoài 60 tuổi!",7
